"view.upload-file.label.upload.first"	"Upload your first file"	"Uwchlwythwch eich ffeil gyntaf"	Added.
"view.upload-file.label.upload.next"	"Upload another file (optional)"	"Uwchlwytho ffeil arall (dewisol)"	Added.
"view.upload-file.waiting"	"Your document is being uploaded. You’ll be redirected once the file has been processed."	"Mae’ch dogfen wrthi’n cael ei huwchlwytho. Cewch eich ailgyfeirio unwaith y bydd y ffeil wedi’i phrosesu."	Added.
"form.upload-file.submit"	"Continue"	"Yn eich blaen"	Added.
"view.upload-file.checkYourAnswersLabel"	"Supporting documents"	"Dogfennau ategol"	Added.
"form.file-uploaded.continue"	"Continue"	"Yn eich blaen"	Added.
"site.file.remove"	"Remove"	"Tynnu"	Added.
"error.file-upload.required"	"You must upload a file"	"Mae’n rhaid i chi uwchlwytho ffeil"	Added.
"error.file-upload.invalid-size-small"	"The file cannot be empty"	"Ni all y ffeil fod yn wag"	Added.
"error.file-upload.invalid-size-large"	"File size cannot be over 6mb"	"Ni all maint y ffeil fod dros 6MB"	Added.
"error.file-upload.invalid-type"	"Upload a valid file type"	"Uwchlwythwch fath dilys o ffeil"	Added.
"error.file-upload.quarantine"	"The file contains a virus and cannot be uploaded"	"Mae’r ffeil yn cynnwys feirws ac ni ellir ei huwchlwytho"	Added.
"error.file-upload.unknown"	"The file could not be uploaded"	"Nid oedd modd uwchlwytho’r ffeil"	Added.
"error.file-upload.try-again"	"The file could not be uploaded - try again"	"Nid oedd modd uwchlwytho’r ffeil – rhowch gynnig arall arni"	Added.
"error.file-upload.timeout"	"The file could not be uploaded - try again"	"Nid oedd modd uwchlwytho’r ffeil – rhowch gynnig arall arni"	Added.
"error.uploadAnotherFile.required"	"Select yes if you need to upload another file"	"Dewiswch ‘Iawn’ os oes angen i chi uwchlwytho ffeil arall"	Added.
"error.file-upload.duplicate"	"This file has already been uploaded"	"Mae’r ffeil eisoes wedi’i huwchlwytho"	Added.
"view.upload-file.documents.added"	"documents added"	"dogfennau wedi’u hychwanegu"	Added.
"proof-of-authority.title"	"Upload proof of authority"	"Uwchlwytho tystiolaeth o awdurdod"	Added.
"proof-of-authority.heading"	"Upload proof of authority"	"Uwchlwytho tystiolaeth o awdurdod"	Added.
"proof-of-authority.paragraph1"	"You must show that the importer has given you authority to receive payment for this specific application."	"Mae’n rhaid i chi ddangos bod y mewnforiwr wedi rhoi’r awdurdod i chi gael taliadau ar gyfer y cais penodol hwn."	Added.
"proof-of-authority.paragraph2"	"This document must be 6MB or less"	"Mae’n rhaid i’r ddogfen hon fod yn 6MB neu lai"	Added.
"proof-of-authority.filetypes"	"Types of files you can upload"	"Y mathau o ffeiliau y gallwch eu huwchlwytho"	Added.
"proof-of-authority.filetype1"	"Image (.jpeg, .jpg or .png)"	"Delwedd (.jpeg, .jpg neu .png)"	Added.
"proof-of-authority.filetype2"	"PDF (.pdf)"	"PDF (.pdf)"	Added.
"proof-of-authority.filetype3"	"MS Word document (.doc or .docx)"	"Dogfen MS Word (.doc neu .docx)"	Added.
"proof-of-authority.filetype4"	"MS Excel spreadsheet (.xls or .xlsx)"	"Taenlen MS Excel (.xls neu .xlsx)"	Added.
"proof-of-authority.filetype5"	"MS PowerPoint (.ppt or .pptx)"	"MS PowerPoint (.ppt neu .pptx)"	Added.
"proof-of-authority.filetype6"	"Open Document Format (.odt, .ods or .odp)"	"Fformat Dogfen Agored (.odt, .ods neu .odp)"	Added.
"proof-of-authority.filetype7"	"Text files (.csv or .txt)"	"Ffeiliau testun (.csv neu .txt)"	Added.
"upload_documents.status.in_progress"	"Uploading your file"	"Wrthi’n uwchlwytho’ch ffeil"	Added.
"upload_documents.status.ready"	"Ready to submit"	"Barod i gyflwyno"	Added.
"upload_documents_summary.remove.label"	"Remove"	"Tynnu"	Added.
"upload_documents_summary.remove.label.hidden"	"Remove file {0}"	"Tynnu ffeil {0}"	Added.
"view.amend-upload-file.title"	"Upload your additional documents"	"Uwchlwythwch eich dogfennau ychwanegol"	Added.
"view.amend-upload-file.heading"	"Upload your additional documents"	"Uwchlwythwch eich dogfennau ychwanegol"	Added.
"view.amend-upload-file.label.upload.first"	"Upload a file"	"Uwchlwytho ffeil"	Added.
"view.amend-upload-file.label.upload.next"	"Upload another file (optional)"	"Uwchlwytho ffeil arall (dewisol)"	Added.
"view.amend-upload-file.waiting"	"Your document is being uploaded. You’ll be redirected once the file has been processed."	"Mae’ch dogfen wrthi’n cael ei huwchlwytho. Cewch eich ailgyfeirio unwaith y bydd y ffeil wedi’i phrosesu."	Added.
"form.amend-upload-file.submit"	"Continue"	"Yn eich blaen"	Added.
"form.amend-file-uploaded.continue"	"Continue"	"Yn eich blaen"	Added.
"site.amend-file.remove"	"Remove"	"Tynnu"	Added.
"view.amend-upload-file.checkYourAnswersLabel"	"Additional uploads"	"Ffeiliau ychwanegol a uwchlwythwyd"	Added.
"amend.next.step.heading"	"Send your amended application"	"Anfon eich cais diwygiedig"	Added.
"amend.next.step.p1"	"Before sending your amended application, ensure that you have fully reviewed the information you have provided and that it is correct."	"Cyn i chi anfon eich cais diwygiedig, gwnewch yn siŵr eich bod wedi adolygu’r holl wybodaeth rydych wedi’i rhoi a’i bod yn gywir."	Added.
"amend.next.step.p2"	"You can print a summary of your application on the next page."	"Gallwch argraffu crynodeb o’ch cais ar y dudalen nesaf."	Added.
"amend.site.continue"	"Accept and send"	"Derbyn ac anfon"	Added.
"amend-file-upload.help.linkText"	"Help with file types"	"Help gyda mathau o ffeil"	Added.
"amend-file-upload.help.line1"	"Each file must be 6MB or less."	"Mae’n rhaid i bob ffeil fod yn 6MB neu lai."	Added.
"amend-file-upload.help.line2"	"Types of files you can upload"	"Y mathau o ffeiliau y gallwch eu huwchlwytho"	Added.
"supported-file-type.help.fileFormat1"	"Image (.jpeg, .jpg or .png)"	"Delwedd (.jpeg, .jpg neu .png)"	Added.
"supported-file-type.help.fileFormat2"	"PDF (.pdf)"	"PDF (.pdf)"	Added.
"supported-file-type.help.fileFormat3"	"MS Word document (.doc or .docx)"	"Dogfen MS Word (.doc neu .docx)"	Added.
"supported-file-type.help.fileFormat4"	"MS Excel spreadsheet (.xls or .xlsx)"	"Taenlen MS Excel (.xls neu .xlsx)"	Added.
"supported-file-type.help.fileFormat5"	"MS PowerPoint (.ppt or .pptx)"	"MS PowerPoint (.ppt neu .pptx)"	Added.
"supported-file-type.help.fileFormat6"	"Open Document Format (.odt, .ods or .odp)"	"Fformat Dogfen Agored (.odt, .ods neu .odp)"	Added.
"supported-file-type.help.fileFormat7"	"Text files (.csv or .txt)"	"Ffeiliau testun (.csv neu .txt)"	Added.
"your.details.checkYourAnswersLabel"	"Your details"	"Eich manylion"	Added.
"contact.details.checkYourAnswersLabel"	"Contact details"	"Manylion cyswllt"	Added.
"payment.information.checkYourAnswersLabel"	"Payment information"	"Gwybodaeth talu"	Added.
"importer.details.checkYourAnswersLabel"	"Importer details"	"Manylion y mewnforiwr"	Added.
"create.cya.continue"	"Accept and send"	"Derbyn ac anfon"	Added.
"isContactProvided.error.required"	"Select an option to continue"	"Dewiswch opsiwn i fynd yn eich blaen"	Added.
"isContactProvided.01"	"Email"	"E-bost"	Added.
"isContactProvided.02"	"Phone"	"Ffôn"	Added.
"phoneNumber.02.hint"	"Phone number"	"Rhif ffôn"	Added.
"createOrAmendCase.title"	"What do you want to do?"	"Beth hoffech ei wneud?"	Added.
"createOrAmendCase.heading"	"What do you want to do?"	"Beth hoffech ei wneud?"	Added.
"createOrAmendCase.01"	"Start a new application"	"Dechrau cais newydd"	Added.
"createOrAmendCase.02"	"Amend an existing application"	"Diwygio cais sy’n bodoli eisoes"	Added.
"createOrAmendCase.hint.01"	"Apply for repayment of overpaid import duties or import VAT."	"Gwneud cais am ad-daliad o dollau mewnforio neu TAW mewnforio a ordalwyd."	Added.
"createOrAmendCase.hint.02"	"Add further information or make changes to an existing application. You will need the claim reference number."	"Ychwanegu rhagor o wybodaeth neu wneud newidiadau i gais sy’n bodoli eisoes. Bydd angen y cyfeirnod hawlio arnoch."	Added.
"createOrAmendCase.error.required"	"Select if you want to start a new application or amend an existing application"	"Dewiswch a ydych am ddechrau cais newydd neu ddiwygio cais sy’n bodoli eisoes"	Added.
"doYouOwnTheGoods.title"	"Is {0} the name on the import documents?"	"Ai {0} yw’r enw ar y dogfennau mewnforio?"	Added.
"doYouOwnTheGoods.heading"	"Is {0} the name on the import documents?"	"Ai {0} yw’r enw ar y dogfennau mewnforio?"	Added.
"doYouOwnTheGoods.error.required"	"Select if {0} is named on the import documents"	"Dewiswch ai {0} yw’r enw ar y dogfennau mewnforio"	Added.
"doYouOwnTheGoods.01"	"Yes"	"Iawn"	Added.
"doYouOwnTheGoods.02"	"No"	"Na"	Added.
"doYouOwnTheGoods.checkYourAnswersLabel"	"Is {0} the name on the import documents?"	"Ai {0} yw’r enw ar y dogfennau mewnforio?"	Added.
"declarantName.title"	"What is your name?"	"Beth yw’ch enw?"	Added.
"declarantName.heading"	"What is your name?"	"Beth yw’ch enw?"	Added.
"declarantName.checkYourAnswersLabel"	"Your name"	"Eich enw"	Added.
"declarantName.firstName"	"First name"	"Enw cyntaf"	Added.
"declarantName.lastName"	"Last name"	"Enw olaf"	Added.
"declarantName.firstName.error.required"	"Enter your first name"	"Nodwch eich enw cyntaf"	Added.
"declarantName.lastName.error.required"	"Enter your last name"	"Nodwch eich enw olaf"	Added.
"declarantName.firstName.error.length"	"First name must be 255 characters or less"	"Mae’n rhaid i’r enw cyntaf fod yn 255 o gymeriadau neu lai"	Added.
"declarantName.lastName.error.length"	"Last name must be 255 characters or less"	"Mae’n rhaid i’r enw olaf fod yn 255 o gymeriadau neu lai"	Added.
"representative.declarantAndBusinessName.title"	"Your details"	"Eich manylion"	Added.
"representative.declarantAndBusinessName.heading"	"Your details"	"Eich manylion"	Added.
"representative.declarantAndBusinessName.declarantName.checkYourAnswersLabel"	"Your name"	"Eich enw"	Added.
"representative.declarantAndBusinessName.declarantName"	"Your name"	"Eich enw"	Added.
"representative.declarantAndBusinessName.agentName"	"Business name"	"Enw’r busnes"	Added.
"representative.declarantAndBusinessName.agentName.checkYourAnswersLabel"	"Your business name"	"Enw eich busnes"	Added.
"representative.declarantAndBusinessName.declarantName.error.required"	"Enter your name"	"Nodwch eich enw"	Added.
"representative.declarantAndBusinessName.agentName.error.required"	"Enter your business name"	"Nodwch enw eich busnes"	Added.
"representative.declarantAndBusinessName.declarantName.error.length"	"Your name must be 512 characters or less"	"Mae’n rhaid i’ch enw fod yn 512 o gymeriadau neu lai"	Added.
"representative.declarantAndBusinessName.agentName.error.length"	"Your business name must be 512 characters or less"	"Mae’n rhaid i enw eich busnes fod yn 512 o gymeriadau neu lai"	Added.
"representative.importer.title"	"Who is the importer?"	"Pwy yw’r mewnforiwr?"	Added.
"representative.importer.heading"	"Who is the importer?"	"Pwy yw’r mewnforiwr?"	Added.
"representative.importer.checkYourAnswersLabel"	"Importer name"	"Enw’r mewnforiwr"	Added.
"representative.importer.firstName"	"First Name"	"Enw cyntaf"	Added.
"representative.importer.lastName"	"Last Name"	"Enw olaf"	Added.
"representative.importer.firstName.error.required"	"Enter your first name"	"Nodwch eich enw cyntaf"	Added.
"representative.importer.lastName.error.required"	"Enter your last name"	"Nodwch eich enw olaf"	Added.
"representative.importer.firstName.error.length"	"First name must be 255 characters or less"	"Mae’n rhaid i’r enw cyntaf fod yn 255 o gymeriadau neu lai"	Added.
"representative.importer.lastName.error.length"	"Last name must be 255 characters or less"	"Mae’n rhaid i’r enw olaf fod yn 255 o gymeriadau neu lai"	Added.
"feedback.before"	"This is a new service - your"	"Gwasanaeth newydd yw hwn – bydd eich"	Added.
"feedback.link"	"feedback"	"adborth"	Added.
"feedback.after"	"will help us to improve it."	"yn ein helpu i’w wella."	Added.
"representative.importer.hint"	"This must match the information on the import documents."	"Mae’n rhaid i hyn gyd-fynd â’r wybodaeth ar y dogfennau mewnforio."	Added.
"representative.importer.importerName.error.required"	"Enter the importer’s name"	"Nodwch enw’r mewnforiwr"	Added.
"representative.importer.importerName.error.length"	"Importer name must be 512 characters or less"	"Mae’n rhaid i enw’r mewnforiwr fod yn 512 o gymeriadau neu lai"	Added.
"address.label.select.title"	"Select an address"	"Dewiswch gyfeiriad"	Added.
"address.label.edit.postcode"	"Postcode"	"Cod post"	Added.
"address.change"	"Search for a new address"	"Chwilio am gyfeiriad newydd"	Added.
"amend.application.not.found.title"	"Application not found"	"Heb ddod o hyd i’r cais"	Added.
"amend.application.not.found.heading"	"Application not found"	"Heb ddod o hyd i’r cais"	Added.
"amend.application.not.found.p1"	"We cannot find an application with the reference number {0}."	"Ni allwn ddod o hyd i gais sydd â’r cyfeirnod {0}."	Added.
"amend.application.not.found.p2"	"You can:"	"Gallwch:"	Added.
"amend.application.not.found.b1"	"check and"	"gwirio a"	Added.
"amend.application.not.found.b1.link"	"enter the application reference number again"	"nodi cyfeirnod y cais eto"	Added.
"amend.application.not.found.b2"	"email us at {0} with the additional information, the entry details and name of the importer. Please ensure to include the application reference number <b>{1}</b> in the subject header."	"anfon e-bost atom yn {0} gyda’r wybodaeth ychwanegol, manylion y cofnod ac enw’r mewnforiwr. Gwnewch yn siŵr eich bod yn cynnwys cyfeirnod y cais, sef <b>{1}</b>, yn y pennawd pwnc."	Added.
"amend.application.not.found.email.subject"	"Application reference {0}"	"Cyfeirnod y cais {0}"	Added.
"amend.application.closed.title"	"This application is closed"	"Mae’r cais hwn wedi cau"	Added.
"amend.application.closed.heading"	"This application is closed"	"Mae’r cais hwn wedi cau"	Added.
"amend.application.closed.p1"	"We cannot add any information to this application as it is closed. You should have received correspondence via post confirming why your application was closed."	"Ni allwn ychwanegu unrhyw wybodaeth at y cais hwn gan ei fod wedi cau. Dylech fod wedi derbyn gohebiaeth drwy’r post yn cadarnhau pam y cafodd eich cais ei gau."	Added.
"amend.application.closed.p2"	"If you feel this application has been closed in error, you can email us at {0} with the additional information."	"Os ydych yn teimlo bod y cais hwn wedi cael ei gau drwy gamgymeriad, gallwch anfon e-bost atom yn {0} gyda’r wybodaeth ychwanegol."	Added.
"amend.application.closed.p3"	"You must include the application reference number <b>{0}</b> in the subject header."	"Mae’n rhaid i chi gynnwys cyfeirnod y cais, sef <b>{0}</b>, yn y pennawd pwnc."	Added.
"amend.application.closed.email.subject"	"Closed application reference {0}"	"Cyfeirnod y cais sydd wedi cau {0}"	Added.
"claimReason.documents.airway_bill"	"an <b>airway bill</b> or <b>bill of lading</b> that show shipping details"	"<b>bil teithrestr awyr</b> neu <b>bil llwytho</b>, sy’n dangos y manylion cludo"	Added.
"claimReason.documents.c88"	"the <b>C88</b>, which authorises imports from the country of origin"	"y ddogfen <b>C88</b>, sy’n awdurdodi mewnforion o’r wlad wreiddiol"	Added.
"claimReason.documents.commercial_invoice"	"a <b>commercial invoice</b>, which shows the value of the goods"	"a<b>anfoneb fasnachol</b>, sy’n dangos gwerth y nwyddau"	Added.
"claimReason.documents.e2"	"the <b>E2</b>, which confirms your import entry has been logged by HMRC"	"y ddogfen <b>E2</b>, sy’n cadarnhau bod eich cofnod mewnforio wedi’i nodi gan CThEM"	Added.
"claimReason.documents.proof_of_origin"	"<b>proof of origin documents</b>, such as a GSP certificate"	"<b>dogfennau tystiolaeth o darddiad</b>, megis tystysgrif GSP"	Added.
"claimReason.documents.substitute_entry"	"a <b>substitute entry</b>, which shows changes made to the original entry"	"<b>cofnod cyfnewid</b>, sy’n dangos newidiadau a wnaed i’r cofnod gwreiddiol"	Added.
"claimantType.title"	"Are you the importer?"	"Ai chi yw’r mewnforiwr?"	Added.
"claimantType.heading"	"Are you the importer?"	"Ai chi yw’r mewnforiwr?"	Added.
"checkYourAnswers.title"	"Check your answers before sending your application"	"Gwiriwch eich atebion cyn anfon eich cais"	Added.
"furtherInformation.error.required"	"Enter the additional information"	"Nodwch yr wybodaeth ychwanegol"	Added.
